,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
500,1972-73,23,MIL,NBA,SF,46,277,13.6,.445,.339,,,7.5,17.7,,,,-0.1,0.4,0.3,.055,,,,,,leeru01
501,1973-74,24,MIL,NBA,SF,36,166,15.5,.431,.170,10.5,13.8,12.3,16.9,3.0,0.0,,-0.1,0.3,0.2,.054,,-0.7,-0.8,-1.5,0.0,leeru01
502,1974-75,25,NOJ,NBA,SF,15,139,13.1,.396,.184,10.5,11.9,11.2,8.0,3.5,1.1,,-0.2,0.2,0.0,-0.016,,-3.7,-1.0,-4.7,-0.1,leeru01
503,1974-75,22,DET,NBA,SG,38,272,11.8,.409,.175,5.7,4.8,5.3,14.5,1.4,1.8,,-0.4,0.1,-0.2,-0.043,,-3.6,-3.5,-7.1,-0.4,ligonbi01
504,1966-67,24,CIN,NBA,PF,66,1074,10.7,.469,.365,,,,5.9,,,,0.3,0.6,1.0,.043,,,,,,lovebo01
505,1967-68,25,CIN,NBA,SF,72,1068,10.3,.459,.251,,,,6.9,,,,0.0,0.2,0.2,.009,,,,,,lovebo01
506,1968-69,26,TOT,NBA,PF-SF,49,542,14.7,.457,.353,,,,4.9,,,,0.1,0.6,0.6,.056,,,,,,lovebo01
507,1968-69,26,MIL,NBA,SF,14,227,11.9,.436,.358,,,,1.8,,,,-0.1,0.1,0.0,.003,,,,,,lovebo01
508,1968-69,26,CHI,NBA,PF,35,315,16.7,.470,.349,,,,7.1,,,,0.2,0.4,0.6,.093,,,,,,lovebo01
509,1969-70,27,CHI,NBA,PF,82,3123,16.1,.537,.382,,,,6.7,,,,5.6,3.0,8.6,.132,,,,,,lovebo01
510,,28,CHI,NBA,PF,81,3482,17.0,.515,.362,,,9.4,8.1,,,,6.0,3.9,9.9,.137,,,,,,lovebo01
511,,29,CHI,NBA,PF,79,3108,16.8,.490,.275,,,7.9,6.4,,,,2.8,4.7,7.5,.115,,,,,,lovebo01
512,,30,CHI,NBA,PF,82,3033,16.4,.479,.235,,,8.8,6.3,,,,2.1,4.2,6.3,.100,,,,,,lovebo01
513,1973-74,31,CHI,NBA,PF,82,3292,13.7,.463,.225,5.7,9.9,7.7,6.5,1.2,0.5,,1.9,3.9,5.8,.084,,-1.5,-1.0,-2.5,-0.4,lovebo01
514,1974-75,32,CHI,NBA,PF,61,2401,15.0,.481,.253,4.4,12.5,8.4,7.4,1.3,0.3,,2.2,2.9,5.2,.103,,-0.6,-1.6,-2.3,-0.2,lovebo01
515,1975-76,33,CHI,NBA,SF,76,2823,14.1,.455,.325,6.4,12.2,9.1,8.7,1.1,0.2,,2.2,2.3,4.5,.076,,-0.3,-1.5,-1.9,0.1,lovebo01
516,1976-77,34,TOT,NBA,SF,59,1174,9.8,.445,.308,6.8,10.8,8.7,5.8,0.9,0.3,,0.1,0.9,1.0,.040,,-4.0,-1.8,-5.8,-1.1,lovebo01
517,1976-77,34,CHI,NBA,SF,14,496,7.8,.386,.229,7.9,7.4,7.7,6.8,0.8,0.2,,-0.4,0.4,0.0,-0.003,,-4.6,-1.5,-6.1,-0.5,lovebo01
518,1976-77,34,NYN,NBA,SF,13,228,15.4,.532,.368,6.3,10.8,8.4,3.1,0.2,0.5,,0.4,0.1,0.5,.105,,-1.8,-4.7,-6.5,-0.3,lovebo01
519,1976-77,34,SEA,NBA,SF,32,450,9.1,.462,.388,5.7,14.6,10.0,6.1,1.3,0.2,,0.1,0.4,0.5,.055,,-4.5,-0.5,-5.0,-0.3,lovebo01
520,,23,CIN,NBA,PF,79,3273,18.9,.578,.385,,,,,,,,8.8,3.9,12.7,.187,,,,,,lucasje01
521,,24,CIN,NBA,PF,66,2864,20.9,.551,.326,,,,7.8,,,,7.6,2.3,9.9,.166,,,,,,lucasje01
522,,25,CIN,NBA,PF,79,3517,18.8,.499,.265,,,,8.2,,,,4.5,3.6,8.1,.110,,,,,,lucasje01
523,,26,CIN,NBA,PF,81,3558,16.9,.508,.286,,,,9.7,,,,4.1,3.2,7.3,.098,,,,,,lucasje01
524,,27,CIN,NBA,PF,82,3619,19.8,.565,.327,,,,9.5,,,,8.8,1.3,10.1,.133,,,,,,lucasje01
525,,28,CIN,NBA,PF,74,3075,20.6,.590,.325,,,,13.8,,,,8.6,0.8,9.5,.148,,,,,,lucasje01
526,1969-70,29,TOT,NBA,PF,67,2420,17.9,.554,.319,,,,9.9,,,,4.2,3.7,7.9,.157,,,,,,lucasje01
527,1969-70,29,CIN,NBA,PF,4,118,15.6,.538,.200,,,,9.6,,,,0.1,0.1,0.3,.111,,,,,,lucasje01
528,1969-70,29,SFW,NBA,PF,63,2302,18.1,.555,.325,,,,9.9,,,,4.1,3.6,7.6,.159,,,,,,lucasje01
529,,30,SFW,NBA,PF,80,3251,20.6,.544,.294,,,17.1,13.2,,,,6.8,3.8,10.5,.156,,,,,,lucasje01
530,1971-72,31,NYK,NBA,C,77,2926,19.5,.548,.235,,,16.9,15.5,,,,5.8,5.4,11.2,.184,,,,,,lucasje01
531,1972-73,32,NYK,NBA,PF,71,2001,17.3,.540,.164,,,12.6,20.8,,,,3.4,4.4,7.8,.188,,,,,,lucasje01
532,1973-74,33,NYK,NBA,C,73,1627,12.6,.492,.229,4.0,20.1,12.1,18.6,0.8,0.8,,1.0,2.4,3.4,.101,,-1.9,1.7,-0.1,0.8,lucasje01
533,1974-75,23,POR,NBA,PG,48,792,11.5,.488,.205,1.4,6.2,3.9,29.8,1.2,0.2,,0.2,0.3,0.5,.031,,-2.5,-2.8,-5.4,-0.7,lumpkph01
534,1975-76,24,PHO,NBA,PG,34,370,8.2,.448,.462,2.1,4.6,3.4,16.2,1.8,0.0,,0.0,0.2,0.2,.022,,-5.1,-1.5,-6.6,-0.4,lumpkph01
535,1973-74,22,BUF,NBA,SF,30,112,10.2,.466,.386,9.1,13.0,11.1,3.5,2.7,0.4,,-0.1,0.1,0.0,-0.001,,-3.6,-2.9,-6.5,-0.1,macalmi01
536,1973-74,22,KCO,NBA,SG,5,45,7.2,.510,.400,0.0,7.0,3.5,5.8,1.0,0.0,,0.0,0.0,0.0,.014,,-5.5,-2.3,-7.7,-0.1,manakte01
537,1966-67,22,BAL,NBA,SF,74,1323,14.4,.498,.296,,,,7.8,,,,1.6,0.9,2.5,.090,,,,,,marinja01
538,1967-68,23,BAL,NBA,SF,82,2037,15.9,.518,.337,,,,7.5,,,,3.3,2.0,5.4,.126,,,,,,marinja01
539,1968-69,24,BAL,NBA,SF,82,2710,15.8,.515,.317,,,,11.1,,,,4.4,4.1,8.5,.151,,,,,,marinja01
540,1969-70,25,BAL,NBA,SF,82,2947,16.0,.535,.249,,,,9.7,,,,5.0,3.3,8.3,.136,,,,,,marinja01
541,1970-71,26,BAL,NBA,SF,82,2920,15.7,.510,.251,,,7.7,10.4,,,,4.1,3.4,7.5,.123,,,,,,marinja01
542,,27,BAL,NBA,SF,78,2927,18.2,.536,.276,,,8.5,8.9,,,,6.6,2.5,9.1,.149,,,,,,marinja01
543,,28,HOU,NBA,SF,81,3019,15.1,.511,.219,,,7.7,12.8,,,,4.2,1.9,6.1,.098,,,,,,marinja01
544,1973-74,29,TOT,NBA,SF,74,1782,14.4,.548,.252,3.5,9.6,6.6,13.2,1.1,0.7,,2.9,0.7,3.6,.097,,-0.1,-2.1,-2.2,-0.1,marinja01
545,1973-74,29,HOU,NBA,SF,47,1102,13.1,.516,.221,2.8,7.4,5.1,15.5,0.9,0.4,,1.3,0.2,1.5,.067,,-0.8,-2.7,-3.5,-0.4,marinja01
546,1973-74,29,BUF,NBA,SF,27,680,16.6,.598,.305,4.5,13.1,8.9,9.3,1.5,1.3,,1.6,0.5,2.1,.146,,1.0,-1.1,0.0,0.3,marinja01
547,1974-75,30,BUF,NBA,SF,81,2147,12.8,.510,.266,5.1,11.8,8.6,8.6,1.1,0.4,,2.4,1.5,3.9,.087,,-1.2,-1.1,-2.3,-0.2,marinja01
548,1975-76,31,TOT,NBA,SF,79,1909,12.7,.473,.232,3.5,10.3,6.7,11.9,1.1,0.3,,1.6,1.4,3.1,.077,,-1.5,-1.4,-2.9,-0.4,marinja01
549,1975-76,31,BUF,NBA,SF,12,278,11.9,.502,.351,3.9,10.9,7.5,11.2,1.1,1.1,,0.2,0.2,0.4,.070,,-2.6,-1.0,-3.6,-0.1,marinja01
550,1975-76,31,CHI,NBA,SF,67,1631,12.8,.469,.216,3.4,10.2,6.6,12.1,1.1,0.2,,1.4,1.2,2.7,.078,,-1.3,-1.5,-2.8,-0.3,marinja01
551,1976-77,32,CHI,NBA,SF,54,869,11.1,.485,.109,3.2,7.8,5.4,11.4,0.7,0.4,,0.6,0.7,1.3,.073,,-3.0,-2.1,-5.1,-0.7,marinja01
552,1973-74,25,SEA,NBA,SF,13,174,3.4,.265,.241,7.5,13.5,10.3,2.7,1.0,0.9,,-0.2,0.1,-0.1,-0.034,,-8.2,0.3,-7.9,-0.3,marshve01
553,1972-73,22,POR,NBA,C,77,996,10.5,.425,.210,,,17.4,5.5,,,,-0.8,0.4,-0.4,-0.019,,,,,,martila01
554,1973-74,23,POR,NBA,C,50,538,14.0,.467,.284,13.8,20.7,17.2,5.2,0.6,2.5,,0.1,0.3,0.4,.032,,-2.8,-3.3,-6.1,-0.6,martila01
555,1974-75,24,POR,NBA,C,81,1372,13.6,.488,.272,10.9,19.9,15.6,7.3,1.1,1.9,,0.2,1.6,1.9,.065,,-2.3,-0.8,-3.2,-0.4,martila01
556,1975-76,25,POR,NBA,C,63,889,10.3,.409,.255,8.0,27.2,17.8,10.9,0.3,1.4,,-1.1,1.1,0.1,.004,,-5.7,-0.3,-6.0,-0.9,martila01
557,1968-69,23,NYK,NBA,SF,48,560,9.2,.410,.260,,,,8.2,,,,-0.6,0.6,0.0,.002,,,,,,maydo01
558,1969-70,24,NYK,NBA,SF,37,238,9.8,.439,.188,,,,8.9,,,,-0.2,0.4,0.2,.047,,,,,,maydo01
559,1970-71,25,BUF,NBA,SF,76,2666,17.1,.515,.262,,,9.7,9.0,,,,4.5,1.7,6.1,.110,,,,,,maydo01
560,1971-72,26,ATL,NBA,SF,75,1285,13.6,.542,.345,,,8.2,6.1,,,,2.3,0.6,2.9,.110,,,,,,maydo01
561,1972-73,27,TOT,NBA,SF,58,919,14.1,.487,.219,,,10.4,10.1,,,,0.7,0.6,1.3,.067,,,,,,maydo01
562,1972-73,27,ATL,NBA,SF,32,317,12.0,.488,.231,,,10.1,8.9,,,,0.2,0.2,0.5,.071,,,,,,maydo01
563,1972-73,27,PHI,NBA,SF,26,602,15.2,.487,.214,,,10.6,10.7,,,,0.5,0.3,0.8,.065,,,,,,maydo01
564,1973-74,28,PHI,NBA,SF,56,812,12.5,.477,.278,2.8,13.7,8.0,11.8,1.4,0.5,,-0.1,0.6,0.5,.029,,-2.6,-1.9,-4.5,-0.5,maydo01
565,1974-75,29,KCO,NBA,SF,29,139,12.2,.540,.222,3.0,6.7,4.9,5.7,1.3,0.8,,0.2,0.1,0.3,.088,,-2.7,-2.9,-5.6,-0.1,maydo01
566,1975-76,22,MIL,NBA,PF,65,948,11.1,.489,.391,11.0,17.7,14.4,5.2,0.4,2.3,,0.2,0.9,1.0,.053,,-3.0,-0.6,-3.5,-0.4,mayescl01
567,1976-77,23,TOT,NBA,PF,9,52,6.7,.294,.368,19.3,11.6,15.4,7.7,0.0,4.0,,-0.2,0.0,-0.1,-0.109,,-6.7,-3.5,-10.2,-0.1,mayescl01
568,1976-77,23,IND,NBA,PF,2,21,13.2,.400,.571,18.0,14.2,16.2,19.1,0.0,4.9,,0.0,0.0,0.0,-0.041,,-0.8,0.2,-0.7,0.0,mayescl01
569,1976-77,23,BUF,NBA,PF,2,7,-1.7,.231,1.000,0.0,43.5,21.6,0.0,0.0,0.0,,-0.1,0.0,0.0,-0.315,,-21.3,-10.8,-32.0,-0.1,mayescl01
570,1976-77,23,POR,NBA,PF,5,24,3.5,.222,.000,26.2,0.0,12.9,0.0,0.0,4.4,,-0.1,0.0,-0.1,-0.109,,-7.7,-4.5,-12.2,-0.1,mayescl01
571,1975-76,27,NYK,NBA,SG,13,64,7.3,.391,.065,1.6,11.4,6.4,10.4,0.0,0.0,,-0.2,0.0,-0.2,-0.134,,-5.8,-6.4,-12.2,-0.2,mayfike01
572,1972-73,22,HOU,NBA,SG,24,305,10.9,.523,.438,,,7.8,6.8,,,,0.4,0.2,0.5,.085,,,,,,mccrapa01
573,1973-74,23,HOU,NBA,SG,4,13,6.1,.250,.000,8.3,40.7,24.7,18.7,0.0,0.0,,-0.1,0.0,0.0,-0.152,,-8.9,-0.3,-9.2,0.0,mccrapa01
574,1976-77,26,CHI,NBA,SG,9,119,11.6,.428,.383,5.2,8.9,7.0,17.6,2.4,0.0,,-0.1,0.1,0.0,.019,,-2.5,-1.0,-3.6,0.0,mccrapa01
575,1974-75,22,BOS,NBA,SF,62,395,9.7,.424,.203,5.1,12.0,8.6,8.3,0.9,0.6,,-0.3,0.5,0.2,.022,,-4.8,-2.4,-7.2,-0.5,mcdongl01
576,1975-76,23,BOS,NBA,SF,75,1019,11.0,.439,.123,5.4,7.6,6.5,9.5,1.7,1.0,,0.0,1.2,1.1,.053,,-3.2,-0.8,-3.9,-0.5,mcdongl01
577,1976-77,24,MIL,NBA,SF,9,79,4.6,.266,.118,10.4,5.3,7.9,10.7,2.2,0.0,,-0.3,0.0,-0.2,-0.145,,-6.8,-2.0,-8.8,-0.1,mcdongl01
578,1965-66,22,CIN,NBA,SG,72,852,12.1,.463,.218,,,,13.6,,,,0.3,0.5,0.9,.049,,,,,,mcglojo01
579,1966-67,23,CIN,NBA,SF,60,1194,11.4,.471,.211,,,,10.3,,,,0.5,0.6,1.1,.043,,,,,,mcglojo01
580,1967-68,24,SDR,NBA,SG,65,1876,11.4,.471,.238,,,,12.9,,,,0.6,1.2,1.8,.047,,,,,,mcglojo01
581,,25,MIL,NBA,SG,80,2888,16.7,.528,.215,,,,16.1,,,,6.3,1.7,7.9,.132,,,,,,mcglojo01
582,1969-70,26,MIL,NBA,SG,82,2966,14.8,.559,.164,,,,13.2,,,,6.2,2.1,8.2,.133,,,,,,mcglojo01
583,1970-71,27,MIL,NBA,SG,82,2891,14.2,.563,.156,,,3.7,13.1,,,,6.6,2.3,8.9,.147,,,,,,mcglojo01
584,1971-72,28,MIL,NBA,SG,80,2213,12.7,.543,.172,,,4.0,13.1,,,,3.6,2.2,5.8,.126,,,,,,mcglojo01
585,1972-73,29,MIL,NBA,SG,80,1951,13.5,.523,.104,,,3.9,15.7,,,,2.9,2.3,5.2,.128,,,,,,mcglojo01
586,1973-74,30,MIL,NBA,SG,79,1910,12.0,.501,.115,1.9,5.3,3.7,16.4,1.0,0.2,,2.2,1.6,3.8,.095,,-1.8,-1.6,-3.4,-0.7,mcglojo01
587,1974-75,31,MIL,NBA,SG,79,1853,13.2,.519,.111,1.5,5.1,3.4,19.8,1.3,0.2,,2.5,0.9,3.4,.087,,-0.7,-2.1,-2.7,-0.3,mcglojo01
588,1975-76,32,MIL,NBA,SG,33,336,10.9,.443,.068,1.0,4.2,2.6,16.5,1.1,0.0,,0.1,0.1,0.2,.023,,-3.9,-3.8,-7.7,-0.5,mcglojo01
589,1973-74,22,NYK,NBA,SG,2,10,10.3,.500,.000,0.0,21.0,10.5,14.7,0.0,0.0,,0.0,0.0,0.0,.029,,-3.8,-1.8,-5.7,0.0,mcguial02
590,1971-72,23,CHI,NBA,SF,43,405,6.7,.360,.262,,,10.5,5.9,,,,-1.2,0.7,-0.4,-0.051,,,,,,mcintke01
591,1972-73,24,TOT,NBA,SF,59,1138,6.1,.364,.196,,,9.7,6.2,,,,-2.0,0.4,-1.6,-0.068,,,,,,mcintke01
592,1972-73,24,CHI,NBA,SF,3,33,16.9,.576,.154,,,13.6,4.8,,,,0.1,0.1,0.2,.225,,,,,,mcintke01
593,1972-73,24,SEA,NBA,SF,56,1105,5.8,.356,.198,,,9.6,6.2,,,,-2.1,0.4,-1.8,-0.077,,,,,,mcintke01
594,1973-74,25,SEA,NBA,SF,69,2056,7.3,.412,.187,5.0,12.4,8.5,5.7,1.1,0.7,,-0.7,1.4,0.7,.017,,-4.8,0.5,-4.3,-1.2,mcintke01
595,1974-75,26,SEA,NBA,SF,6,101,4.7,.273,.310,6.1,9.2,7.6,8.5,1.8,1.6,,-0.3,0.1,-0.2,-0.084,,-7.8,0.2,-7.6,-0.1,mcintke01
596,1967-68,23,BAL,NBA,SG,50,653,7.8,.462,.484,,,,4.5,,,,0.0,0.5,0.6,.043,,,,,,mckenst01
597,1968-69,24,PHO,NBA,SF,80,1569,12.9,.502,.464,,,,10.8,,,,2.0,0.4,2.4,.073,,,,,,mckenst01
598,1969-70,25,PHO,NBA,SF,58,525,10.8,.462,.354,,,,12.8,,,,-0.1,0.2,0.1,.010,,,,,,mckenst01
599,1970-71,26,POR,NBA,SF,82,2290,13.8,.524,.439,,,5.9,13.4,,,,3.6,1.7,5.3,.111,,,,,,mckenst01
600,1971-72,27,POR,NBA,SF,82,2036,16.0,.567,.454,,,6.3,10.8,,,,5.7,0.4,6.1,.143,,,,,,mckenst01
601,1972-73,28,TOT,NBA,SF-SG,33,294,11.4,.466,.311,,,8.9,10.1,,,,0.1,0.1,0.2,.033,,,,,,mckenst01
602,1972-73,28,POR,NBA,SG,7,107,10.6,.465,.444,,,9.5,9.5,,,,0.0,0.0,0.0,.022,,,,,,mckenst01
603,1972-73,28,HOU,NBA,SF,26,187,11.8,.466,.253,,,8.5,10.4,,,,0.0,0.1,0.2,.040,,,,,,mckenst01
604,1973-74,29,HOU,NBA,SG,11,112,4.0,.363,.333,2.9,12.3,7.6,6.4,1.2,0.0,,-0.1,0.0,-0.1,-0.044,,-7.3,-1.2,-8.5,-0.2,mckenst01
605,1971-72,24,HOU,NBA,PF,77,1815,12.1,.442,.254,,,12.6,8.9,,,,-1.1,2.9,1.8,.048,,,,,,meelycl01
606,1972-73,25,HOU,NBA,PF,82,1694,10.5,.438,.209,,,13.7,6.7,,,,-0.9,1.3,0.4,.012,,,,,,meelycl01
